id,source,sid,period,year,frequency,currency,total_revenue,gross_profit,net_income,basic_eps,norm_ebitda,net_profit,net_profit_growth,eps_growth,dividend_per_share,created_date,updated_date
3099,aastocks,0337.HK,2018/12,2018,annual,HKD,,,,0.6945,,1977000000.0,24.99,25.94,0.2,,
3100,aastocks,0337.HK,2019/12,2019,annual,HKD,,,,0.9834,,2764000000.0,39.84,41.59,0.25,,
3101,aastocks,0337.HK,2016/06,2016,quarterly,HKD,,,,0.0464,,117000000.0,7.17,23.94,0.0,,
3102,aastocks,0337.HK,2017/06,2017,quarterly,HKD,,,,0.0807,,262000000.0,123.13,73.71,0.0,,
3103,aastocks,0337.HK,2018/06,2018,quarterly,HKD,,,,0.13,,392000000.0,49.87,61.17,0.0,,
3104,aastocks,0337.HK,2019/06,2019,quarterly,HKD,,,,0.2842,,802000000.0,104.47,118.53,0.0,,
3105,aastocks,0337.HK,2020/06,2020,quarterly,HKD,,,,0.2521,,713000000.0,-11.15,-11.28,0.0,,
3106,aastocks,0338.HK,2015/12,2015,annual,HKD,,,,0.3564,,3851000000.0,-,-,0.1176,,
3107,aastocks,0338.HK,2016/12,2016,annual,HKD,,,,0.6145,,6632000000.0,72.23,72.44,0.2778,,
3108,aastocks,0338.HK,2017/12,2017,annual,HKD,,,,0.6822,,7365000000.0,11.05,11.01,0.3597,,
3109,aastocks,0338.HK,2018/12,2018,annual,HKD,,,,0.5613,,6076000000.0,-17.50,-17.71,0.2847,,
3110,aastocks,0338.HK,2019/12,2019,annual,HKD,,,,0.2291,,2476000000.0,-59.25,-59.19,0.1341,,
3111,aastocks,0338.HK,2016/06,2016,quarterly,HKD,,,,0.3391,,3656000000.0,65.27,65.51,0.0,,
3112,aastocks,0338.HK,2017/06,2017,quarterly,HKD,,,,0.2778,,2995000000.0,-18.08,-18.07,0.0,,
3113,aastocks,0338.HK,2018/06,2018,quarterly,HKD,,,,0.3878,,4198000000.0,40.17,39.59,0.0,,
3114,aastocks,0338.HK,2019/06,2019,quarterly,HKD,,,,0.1205,,1300000000.0,-69.04,-68.93,0.0,,
3115,aastocks,0338.HK,2020/06,2020,quarterly,HKD,,,,-0.1688,,-1832000000.0,-,-,0.0,,
3116,aastocks,0339.HK,2015/12,2015,annual,HKD,,,,-0.203,,-20000000.0,-,-,0.0,,
3117,aastocks,0339.HK,2016/12,2016,annual,HKD,,,,-0.113,,-13000000.0,33.79,44.33,0.0,,
3118,aastocks,0339.HK,2017/12,2017,annual,HKD,,,,-0.056,,-7000000.0,49.47,50.44,0.0,,
3119,aastocks,0339.HK,2018/12,2018,annual,HKD,,,,-0.083,,-12000000.0,-75.82,-48.21,0.0,,
3120,aastocks,0339.HK,2019/12,2019,annual,HKD,,,,-0.069,,-11000000.0,3.52,16.87,0.0,,
3121,aastocks,0339.HK,2016/06,2016,quarterly,HKD,,,,-0.068,,-8000000.0,-55.58,-30.77,0.0,,
3122,aastocks,0339.HK,2017/06,2017,quarterly,HKD,,,,-0.031,,-4000000.0,54.58,54.41,0.0,,
3123,aastocks,0339.HK,2018/06,2018,quarterly,HKD,,,,-0.039,,-5000000.0,-51.46,-25.81,0.0,,
3124,aastocks,0339.HK,2019/06,2019,quarterly,HKD,,,,-0.031,,-5000000.0,9.70,20.51,0.0,,
3125,aastocks,0339.HK,2020/06,2020,quarterly,HKD,,,,-0.039,,-7000000.0,-38.10,-25.81,0.0,,
3126,aastocks,0340.HK,2015/12,2015,annual,HKD,,,,-0.0062,,-76000000.0,-,-,0.0,,
3127,aastocks,0340.HK,2016/12,2016,annual,HKD,,,,-0.0012,,-21000000.0,72.07,80.65,0.0,,
3128,aastocks,0340.HK,2017/12,2017,annual,HKD,,,,-0.0319,,-74000000.0,-250.53,-2558.33,0.0,,
3129,aastocks,0340.HK,2018/12,2018,annual,HKD,,,,0.019,,58000000.0,-,-,0.0,,
3130,aastocks,0340.HK,2019/12,2019,annual,HKD,,,,-0.0062,,-21000000.0,-,-,0.0,,
3131,aastocks,0340.HK,2016/06,2016,quarterly,HKD,,,,-0.0005,,-8000000.0,69.35,78.26,0.0,,
3132,aastocks,0340.HK,2017/06,2017,quarterly,HKD,,,,-0.0264,,-56000000.0,-608.26,-5180.00,0.0,,
3133,aastocks,0340.HK,2018/06,2018,quarterly,HKD,,,,0.0378,,107000000.0,-,-,0.0,,
3134,aastocks,0340.HK,2019/06,2019,quarterly,HKD,,,,-0.0019,,-6000000.0,-,-,0.0,,
3135,aastocks,0340.HK,2020/06,2020,quarterly,HKD,,,,-0.0017,,-6000000.0,10.39,10.53,0.0,,
3136,aastocks,0341.HK,2016/03,2016,annual,HKD,,,,0.9,,518000000.0,-11.72,-11.76,1.16,,
3137,aastocks,0341.HK,2017/03,2017,annual,HKD,,,,0.87,,504000000.0,-2.73,-3.33,0.81,,
3138,aastocks,0341.HK,2018/03,2018,annual,HKD,,,,0.79,,458000000.0,-9.08,-9.20,1.16,,
3139,aastocks,0341.HK,2019/03,2019,annual,HKD,,,,0.98,,570000000.0,24.42,24.05,0.84,,
3140,aastocks,0341.HK,2020/03,2020,annual,HKD,,,,0.13,,74000000.0,-87.08,-86.73,0.19,,
3141,aastocks,0341.HK,2016/09,2016,quarterly,HKD,,,,0.4013,,232000000.0,11.79,11.63,0.18,,
3142,aastocks,0341.HK,2017/09,2017,quarterly,HKD,,,,0.3548,,206000000.0,-11.30,-11.59,0.18,,
3143,aastocks,0341.HK,2018/09,2018,quarterly,HKD,,,,0.3941,,229000000.0,11.21,11.08,0.19,,
3144,aastocks,0341.HK,2019/09,2019,quarterly,HKD,,,,0.258,,150000000.0,-34.53,-34.53,0.19,,
3145,aastocks,0341.HK,2020/09,2020,quarterly,HKD,,,,0.28,,162000000.0,8.38,8.53,0.1,,
3146,aastocks,0342.HK,2015/12,2015,annual,HKD,,,,0.51,,757000000.0,-15.95,-16.39,0.025,,
3147,aastocks,0342.HK,2016/12,2016,annual,HKD,,,,0.51,,749000000.0,-0.96,0.00,0.0,,
3148,aastocks,0342.HK,2017/12,2017,annual,HKD,,,,0.57,,836000000.0,11.51,11.76,0.0,,
3149,aastocks,0342.HK,2018/12,2018,annual,HKD,,,,0.52,,759000000.0,-9.17,-8.77,0.0,,
3150,aastocks,0342.HK,2019/12,2019,annual,HKD,,,,0.44,,642000000.0,-15.40,-15.38,0.0,,
3151,aastocks,0342.HK,2016/06,2016,quarterly,HKD,,,,0.294,,434000000.0,-4.09,-3.92,0.0,,
3152,aastocks,0342.HK,2017/06,2017,quarterly,HKD,,,,0.272,,402000000.0,-7.53,-7.48,0.0,,
3153,aastocks,0342.HK,2018/06,2018,quarterly,HKD,,,,0.229,,338000000.0,-15.95,-15.81,0.0,,
3154,aastocks,0342.HK,2019/06,2019,quarterly,HKD,,,,0.252,,371000000.0,9.75,10.04,0.0,,
3155,aastocks,0342.HK,2020/06,2020,quarterly,HKD,,,,-0.847,,-1243000000.0,-,-,0.0,,
3156,aastocks,0343.HK,2016/03,2016,annual,HKD,,,,-0.048,,-58000000.0,49.80,51.52,0.0,,
3157,aastocks,0343.HK,2017/03,2017,annual,HKD,,,,-0.037,,-49000000.0,16.06,22.92,0.0,,
3158,aastocks,0343.HK,2018/03,2018,annual,HKD,,,,-0.042,,-58000000.0,-19.05,-13.51,0.0,,
3159,aastocks,0343.HK,2019/03,2019,annual,HKD,,,,-0.023,,-31000000.0,46.01,45.24,0.0,,
3160,aastocks,0343.HK,2020/03,2020,annual,HKD,,,,-0.042,,-58000000.0,-85.85,-82.61,0.0,,
3161,aastocks,0343.HK,2016/09,2016,quarterly,HKD,,,,-0.017,,-21000000.0,42.44,45.16,0.0,,
3162,aastocks,0343.HK,2017/09,2017,quarterly,HKD,,,,-0.033,,-46000000.0,-117.79,-94.12,0.0,,
3163,aastocks,0343.HK,2018/09,2018,quarterly,HKD,,,,-0.01,,-14000000.0,70.51,69.70,0.0,,
3164,aastocks,0343.HK,2019/09,2019,quarterly,HKD,,,,-0.009,,-13000000.0,4.76,10.00,0.0,,
3165,aastocks,0343.HK,2020/09,2020,quarterly,HKD,,,,-0.014,,-20000000.0,-52.48,-55.56,0.0,,
3166,aastocks,0345.HK,2016/03,2016,annual,HKD,,,,0.509,,531000000.0,42.61,41.78,0.303,,
3167,aastocks,0345.HK,2017/03,2017,annual,HKD,,,,0.589,,618000000.0,16.54,15.72,0.351,,
3168,aastocks,0345.HK,2018/03,2018,annual,HKD,,,,0.555,,586000000.0,-5.27,-5.77,0.352,,
3169,aastocks,0345.HK,2019/03,2019,annual,HKD,,,,0.656,,696000000.0,18.80,18.20,0.418,,
3170,aastocks,0345.HK,2020/03,2020,annual,HKD,,,,0.504,,536000000.0,-23.00,-23.17,0.322,,
3171,aastocks,0345.HK,2016/09,2016,quarterly,HKD,,,,0.438,,460000000.0,48.58,47.47,0.038,,
3172,aastocks,0345.HK,2017/09,2017,quarterly,HKD,,,,0.377,,397000000.0,-13.72,-13.93,0.038,,
3173,aastocks,0345.HK,2018/09,2018,quarterly,HKD,,,,0.489,,518000000.0,30.45,29.71,0.038,,
3174,aastocks,0345.HK,2019/09,2019,quarterly,HKD,,,,0.502,,533000000.0,2.99,2.66,0.038,,
3175,aastocks,0345.HK,2020/09,2020,quarterly,HKD,,,,0.631,,672000000.0,26.01,25.70,0.038,,
3176,aastocks,0346.HK,2015/12,2015,annual,HKD,,,,-0.3741,,-4544000000.0,1.96,4.27,0.0,,
3177,aastocks,0346.HK,2016/12,2016,annual,HKD,,,,-0.022,,-268000000.0,94.11,94.12,0.0,,
3178,aastocks,0346.HK,2017/12,2017,annual,HKD,,,,-0.0054,,-65000000.0,75.61,75.45,0.0,,
3179,aastocks,0346.HK,2018/12,2018,annual,HKD,,,,-0.0001,,-1000000.0,98.87,98.15,0.0,,
3180,aastocks,0346.HK,2019/12,2019,annual,HKD,,,,-0.0365,,-444000000.0,-59784.21,-36400.00,0.0,,
3181,aastocks,0346.HK,2016/06,2016,quarterly,HKD,,,,-0.0053,,-64000000.0,-172.38,-178.95,0.0,,
3182,aastocks,0346.HK,2017/06,2017,quarterly,HKD,,,,-0.002,,-25000000.0,61.42,62.26,0.0,,
3183,aastocks,0346.HK,2018/06,2018,quarterly,HKD,,,,-0.0021,,-25000000.0,-0.56,-5.00,0.0,,
3184,aastocks,0346.HK,2019/06,2019,quarterly,HKD,,,,-0.0039,,-47000000.0,-88.43,-85.71,0.0,,
3185,aastocks,0346.HK,2020/06,2020,quarterly,HKD,,,,-0.005,,-69000000.0,-45.74,-28.21,0.0,,
3186,aastocks,0347.HK,2015/12,2015,annual,HKD,,,,-0.7468,,-5402000000.0,-,-,0.0,,
3187,aastocks,0347.HK,2016/12,2016,annual,HKD,,,,0.2478,,1796000000.0,-,-,0.0745,,
3188,aastocks,0347.HK,2017/12,2017,annual,HKD,,,,1.0994,,7958000000.0,343.17,343.65,0.2781,,
3189,aastocks,0347.HK,2018/12,2018,annual,HKD,,,,1.2513,,9054000000.0,13.77,13.82,0.2505,,
3190,aastocks,0347.HK,2019/12,2019,annual,HKD,,,,0.2123,,1997000000.0,-77.94,-83.03,0.0637,,
3191,aastocks,0347.HK,2016/06,2016,quarterly,HKD,,,,0.0476,,348000000.0,79.91,81.48,0.0,,
3192,aastocks,0347.HK,2017/06,2017,quarterly,HKD,,,,0.2905,,2101000000.0,503.19,510.11,0.0,,
3193,aastocks,0347.HK,2018/06,2018,quarterly,HKD,,,,0.558,,5250000000.0,149.85,92.10,0.0,,
3194,aastocks,0347.HK,2019/06,2019,quarterly,HKD,,,,0.1728,,1620000000.0,-69.15,-69.04,0.0,,
3195,aastocks,0347.HK,2020/06,2020,quarterly,HKD,,,,0.0581,,548000000.0,-66.16,-66.37,0.0,,
3196,aastocks,0348.HK,2016/03,2016,annual,HKD,,,,-0.0139,,-81000000.0,-,-,0.0,,
3197,aastocks,0348.HK,2017/03,2017,annual,HKD,,,,-0.0409,,-242000000.0,-197.50,-194.24,0.0,,
3198,aastocks,0348.HK,2018/03,2018,annual,HKD,,,,-0.0269,,-186000000.0,23.08,34.23,0.0,,
3199,aastocks,0348.HK,2019/03,2019,annual,HKD,,,,-0.0113,,-95000000.0,48.78,57.99,0.0,,
3200,aastocks,0348.HK,2019/12,2019,annual,HKD,,,,-0.0153,,-124000000.0,-,-,0.0,,
3201,aastocks,0348.HK,2016/09,2016,quarterly,HKD,,,,-0.0041,,-24000000.0,-68.98,-64.00,0.0,,
3202,aastocks,0348.HK,2017/09,2017,quarterly,HKD,,,,-0.006,,-41000000.0,-67.64,-46.34,0.0,,
3203,aastocks,0348.HK,2018/09,2018,quarterly,HKD,,,,-0.0046,,-39000000.0,3.46,23.33,0.0,,
3204,aastocks,0348.HK,2019/09,2019,quarterly,HKD,,,,-0.0093,,-77000000.0,-96.88,-102.17,0.0,,
3205,aastocks,0348.HK,2020/06,2020,quarterly,HKD,,,,-0.0049,,-39000000.0,-,-,0.0,,
3206,aastocks,0351.HK,2015/12,2015,annual,HKD,,,,-0.0215,,-298000000.0,-61.17,-55.80,0.0,,
3207,aastocks,0351.HK,2016/12,2016,annual,HKD,,,,-0.0188,,-267000000.0,10.23,12.56,0.0,,
3208,aastocks,0351.HK,2017/12,2017,annual,HKD,,,,-0.0423,,-62000000.0,76.81,-125.00,0.0,,
3209,aastocks,0351.HK,2018/12,2018,annual,HKD,,,,-0.2954,,-139000000.0,-123.47,-598.35,0.0,,
3210,aastocks,0351.HK,2019/12,2019,annual,HKD,,,,-0.0061,,-3000000.0,97.79,97.94,0.0,,
3211,aastocks,0351.HK,2016/06,2016,quarterly,HKD,,,,-0.1163,,-165000000.0,-4.66,-902.59,0.0,,
3212,aastocks,0351.HK,2017/06,2017,quarterly,HKD,,,,-0.0196,,-28000000.0,82.83,83.15,0.0,,
3213,aastocks,0351.HK,2018/06,2018,quarterly,HKD,,,,-0.0982,,-43000000.0,-53.26,-401.02,0.0,,
3214,aastocks,0351.HK,2019/06,2019,quarterly,HKD,,,,-0.0727,,-36000000.0,16.88,25.97,0.0,,
3215,aastocks,0351.HK,2020/06,2020,quarterly,HKD,,,,-0.0867,,-43000000.0,-19.25,-19.26,0.0,,
3216,aastocks,0352.HK,2015/12,2015,annual,HKD,,,,-0.0271,,-6000000.0,23.23,25.25,0.0,,
3217,aastocks,0352.HK,2016/12,2016,annual,HKD,,,,-0.0248,,-6000000.0,-4.64,8.39,0.0,,
3218,aastocks,0352.HK,2017/12,2017,annual,HKD,,,,-0.0815,,-20000000.0,-229.30,-228.98,0.0,,
3219,aastocks,0352.HK,2018/12,2018,annual,HKD,,,,-0.0351,,-9000000.0,56.90,56.98,0.0,,
3220,aastocks,0352.HK,2019/12,2019,annual,HKD,,,,-0.0564,,-14000000.0,-61.55,-60.92,0.0,,
3221,aastocks,0352.HK,2016/06,2016,quarterly,HKD,,,,-0.0197,,-5000000.0,4.79,24.75,0.0,,
3222,aastocks,0352.HK,2017/06,2017,quarterly,HKD,,,,-0.0265,,-7000000.0,-31.78,-34.30,0.0,,
3223,aastocks,0352.HK,2018/06,2018,quarterly,HKD,,,,-0.0177,,-4000000.0,33.52,33.11,0.0,,
3224,aastocks,0352.HK,2019/06,2019,quarterly,HKD,,,,-0.0284,,-7000000.0,-60.56,-60.25,0.0,,
3225,aastocks,0352.HK,2020/06,2020,quarterly,HKD,,,,-0.0186,,-5000000.0,34.24,34.42,0.0,,
3226,aastocks,0353.HK,2015/12,2015,annual,HKD,,,,-0.154,,-493000000.0,26.88,31.86,0.0,,
3227,aastocks,0353.HK,2016/12,2016,annual,HKD,,,,-0.05,,-190000000.0,61.43,67.53,0.0,,
3228,aastocks,0353.HK,2017/12,2017,annual,HKD,,,,-0.047,,-187000000.0,1.50,6.00,0.0,,
3229,aastocks,0353.HK,2018/12,2018,annual,HKD,,,,-0.014,,-76000000.0,59.13,70.21,0.0,,
3230,aastocks,0353.HK,2019/12,2019,annual,HKD,,,,0.0044,,31000000.0,-,-,0.0,,
3231,aastocks,0353.HK,2017/06,2017,quarterly,HKD,,,,-0.006,,-23000000.0,60.99,61.04,0.0,,
3232,aastocks,0353.HK,2018/06,2018,quarterly,HKD,,,,-0.0033,,-15000000.0,36.12,45.00,0.0,,
3233,aastocks,0353.HK,2019/06,2019,quarterly,HKD,,,,0.004,,22000000.0,-,-,0.0,,
3234,aastocks,0353.HK,2020/06,2020,quarterly,HKD,,,,-0.002,,-13000000.0,-,-,0.0,,
3235,aastocks,0353.HK,2020/12,2020,quarterly,HKD,,,,-0.0005,,-3000000.0,-,-,0.0,,
3236,aastocks,0354.HK,2015/12,2015,annual,HKD,,,,0.1652,,329000000.0,31.95,23.52,0.0,,
3237,aastocks,0354.HK,2016/12,2016,annual,HKD,,,,0.226,,491000000.0,49.15,36.79,0.012,,
3238,aastocks,0354.HK,2017/12,2017,annual,HKD,,,,0.2828,,678000000.0,38.02,25.13,0.018,,
3239,aastocks,0354.HK,2018/12,2018,annual,HKD,,,,0.3363,,815000000.0,20.20,18.92,0.0215,,
3240,aastocks,0354.HK,2019/12,2019,annual,HKD,,,,0.3432,,844000000.0,3.51,2.03,0.0219,,
3241,aastocks,0354.HK,2016/06,2016,quarterly,HKD,,,,0.1282,,274000000.0,57.22,41.94,0.0,,
3242,aastocks,0354.HK,2017/06,2017,quarterly,HKD,,,,0.1183,,283000000.0,3.14,-7.75,0.0,,
3243,aastocks,0354.HK,2018/06,2018,quarterly,HKD,,,,0.1758,,424000000.0,49.90,48.65,0.0,,
3244,aastocks,0354.HK,2019/06,2019,quarterly,HKD,,,,0.1664,,412000000.0,-2.79,-5.34,0.0,,
3245,aastocks,0354.HK,2020/06,2020,quarterly,HKD,,,,0.1778,,440000000.0,6.72,6.84,0.0,,
3246,aastocks,0355.HK,2015/12,2015,annual,HKD,,,,0.0014,,5000000.0,-97.66,-97.72,0.02,,
3247,aastocks,0355.HK,2016/12,2016,annual,HKD,,,,0.0425,,136000000.0,2.86K,2.94K,0.02,,
3248,aastocks,0355.HK,2017/12,2017,annual,HKD,,,,0.119,,381000000.0,179.88,180.00,0.0235,,
3249,aastocks,0355.HK,2018/12,2018,annual,HKD,,,,0.0393,,175000000.0,-54.14,-66.97,0.024,,
3250,aastocks,0355.HK,2019/12,2019,annual,HKD,,,,0.0393,,175000000.0,0.06,0.00,0.013,,
3251,aastocks,0355.HK,2016/06,2016,quarterly,HKD,,,,-0.0032,,-10000000.0,-,-,0.0063,,
3252,aastocks,0355.HK,2017/06,2017,quarterly,HKD,,,,0.0329,,105000000.0,-,-,0.0065,,
3253,aastocks,0355.HK,2018/06,2018,quarterly,HKD,,,,0.0299,,120000000.0,14.06,-9.12,0.007,,
3254,aastocks,0355.HK,2019/06,2019,quarterly,HKD,,,,0.0139,,69000000.0,-42.88,-53.51,0.0065,,
3255,aastocks,0355.HK,2020/06,2020,quarterly,HKD,,,,-0.1216,,-366000000.0,-,-,0.0,,
3256,aastocks,0356.HK,2015/12,2015,annual,HKD,,,,0.0008,,2000000.0,-,-,0.0,,
3257,aastocks,0356.HK,2016/12,2016,annual,HKD,,,,0.0027,,5000000.0,229.00,237.50,0.0,,
3258,aastocks,0356.HK,2017/12,2017,annual,HKD,,,,0.0042,,8000000.0,54.31,55.56,0.0,,
3259,aastocks,0356.HK,2018/12,2018,annual,HKD,,,,-0.0198,,-45000000.0,-,-,0.0,,
3260,aastocks,0356.HK,2019/12,2019,annual,HKD,,,,-0.0113,,-26000000.0,42.90,42.93,0.0,,
3261,aastocks,0356.HK,2016/06,2016,quarterly,HKD,,,,0.0015,,3000000.0,-99.88,15.38,0.0,,
3262,aastocks,0356.HK,2017/06,2017,quarterly,HKD,,,,0.0075,,14000000.0,387.75,400.00,0.0,,
3263,aastocks,0356.HK,2018/06,2018,quarterly,HKD,,,,-0.0054,,-12000000.0,-,-,0.0,,
3264,aastocks,0356.HK,2019/06,2019,quarterly,HKD,,,,-0.0045,,-10000000.0,16.14,16.67,0.0,,
3265,aastocks,0356.HK,2020/06,2020,quarterly,HKD,,,,-0.0133,,-30000000.0,-194.26,-195.56,0.0,,
3266,aastocks,0357.HK,2015/12,2015,annual,HKD,,,,1.0938,,516000000.0,23.86,23.45,0.2823,,
3267,aastocks,0357.HK,2016/12,2016,annual,HKD,,,,0.9223,,437000000.0,-15.38,-15.67,0.1856,,
3268,aastocks,0357.HK,2017/12,2017,annual,HKD,,,,1.2229,,581000000.0,33.01,32.58,0.2686,,
3269,aastocks,0357.HK,2018/12,2018,annual,HKD,,,,1.4916,,708000000.0,21.95,21.97,0.1708,,
3270,aastocks,0357.HK,2019/12,2019,annual,HKD,,,,1.3634,,643000000.0,-9.21,-8.60,0.0,,
3271,aastocks,0357.HK,2016/06,2016,quarterly,HKD,,,,0.627,,294000000.0,1.47,2.44,0.1092,,
3272,aastocks,0357.HK,2017/06,2017,quarterly,HKD,,,,0.7607,,361000000.0,22.61,21.32,0.1545,,
3273,aastocks,0357.HK,2018/06,2018,quarterly,HKD,,,,0.9339,,440000000.0,21.90,22.77,0.1773,,
3274,aastocks,0357.HK,2019/06,2019,quarterly,HKD,,,,0.6593,,313000000.0,-28.80,-29.41,0.0,,
3275,aastocks,0357.HK,2020/06,2020,quarterly,HKD,,,,0.1864,,87000000.0,-72.12,-71.73,0.0,,
3276,aastocks,0358.HK,2015/12,2015,annual,HKD,,,,0.2352,,811000000.0,-77.58,-77.56,0.1176,,
3277,aastocks,0358.HK,2016/12,2016,annual,HKD,,,,0.2667,,931000000.0,14.75,13.38,0.1667,,
3278,aastocks,0358.HK,2017/12,2017,annual,HKD,,,,0.5755,,1980000000.0,112.72,115.78,0.2398,,
3279,aastocks,0358.HK,2018/12,2018,annual,HKD,,,,0.797,,2750000000.0,38.91,38.50,0.2277,,
3280,aastocks,0358.HK,2019/12,2019,annual,HKD,,,,0.7823,,2724000000.0,-0.92,-1.85,0.1118,,
3281,aastocks,0358.HK,2016/06,2016,quarterly,HKD,,,,0.2206,,747000000.0,-42.23,-41.13,0.0,,
3282,aastocks,0358.HK,2017/06,2017,quarterly,HKD,,,,0.3227,,1122000000.0,50.29,46.28,0.0,,
3283,aastocks,0358.HK,2018/06,2018,quarterly,HKD,,,,0.4492,,1569000000.0,39.81,39.19,0.0,,
3284,aastocks,0358.HK,2019/06,2019,quarterly,HKD,,,,0.466,,1605000000.0,2.31,3.74,0.0,,
3285,aastocks,0358.HK,2020/06,2020,quarterly,HKD,,,,0.2521,,863000000.0,-46.26,-45.90,0.0,,
3286,aastocks,0359.HK,2015/12,2015,annual,HKD,,,,-0.0013,,-2000000.0,-,-,0.0,,
3287,aastocks,0359.HK,2016/12,2016,annual,HKD,,,,0.0236,,30000000.0,-,-,0.0,,
3288,aastocks,0359.HK,2017/12,2017,annual,HKD,,,,0.1363,,174000000.0,483.68,478.62,0.0,,
3289,aastocks,0359.HK,2018/12,2018,annual,HKD,,,,0.0704,,91000000.0,-47.85,-48.38,0.0,,
3290,aastocks,0359.HK,2019/12,2019,annual,HKD,,,,-0.056,,-72000000.0,-,-,0.0,,
3291,aastocks,0359.HK,2016/06,2016,quarterly,HKD,,,,0.03,,38000000.0,819.16,822.40,0.0,,
3292,aastocks,0359.HK,2017/06,2017,quarterly,HKD,,,,0.0251,,32000000.0,-15.84,-16.13,0.0,,
3293,aastocks,0359.HK,2018/06,2018,quarterly,HKD,,,,-0.0196,,-25000000.0,-,-,0.0,,
3294,aastocks,0359.HK,2019/06,2019,quarterly,HKD,,,,-0.0705,,-91000000.0,-258.34,-259.12,0.0,,
3295,aastocks,0359.HK,2020/06,2020,quarterly,HKD,,,,-0.0729,,-94000000.0,-3.53,-3.44,0.0,,
3296,aastocks,0360.HK,2015/12,2015,annual,HKD,,,,-0.0283,,-107000000.0,-98.35,-78.85,0.0,,
3297,aastocks,0360.HK,2016/12,2016,annual,HKD,,,,-0.03,,-137000000.0,-28.23,-5.86,0.0,,
3298,aastocks,0360.HK,2017/12,2017,annual,HKD,,,,-0.0814,,-378000000.0,-175.68,-171.32,0.0,,
3299,aastocks,0360.HK,2018/12,2018,annual,HKD,,,,0.021,,123000000.0,-,-,0.0,,
3300,aastocks,0360.HK,2019/12,2019,annual,HKD,,,,-0.0315,,-214000000.0,-,-,0.0,,
3301,aastocks,0360.HK,2016/06,2016,quarterly,HKD,,,,0.0,,0.0,99.77,99.77,0.0,,
3302,aastocks,0360.HK,2017/06,2017,quarterly,HKD,,,,0.0004,,2000000.0,-,-,0.0,,
3303,aastocks,0360.HK,2018/06,2018,quarterly,HKD,,,,0.0171,,85000000.0,4.81K,4.39K,0.0,,
3304,aastocks,0360.HK,2019/06,2019,quarterly,HKD,,,,-0.0082,,-56000000.0,-,-,0.0,,
3305,aastocks,0360.HK,2020/06,2020,quarterly,HKD,,,,-0.0659,,-446000000.0,-701.99,-702.54,0.0,,
3306,aastocks,0361.HK,2015/12,2015,annual,HKD,,,,-0.0391,,-91000000.0,-,-,0.0,,
3307,aastocks,0361.HK,2016/12,2016,annual,HKD,,,,-0.052,,-144000000.0,-58.14,-32.99,0.0,,
3308,aastocks,0361.HK,2017/12,2017,annual,HKD,,,,-0.0061,,-32000000.0,77.80,88.27,0.0,,
3309,aastocks,0361.HK,2018/12,2018,annual,HKD,,,,-0.0078,,-41000000.0,-26.68,-27.87,0.0,,
3310,aastocks,0361.HK,2019/12,2019,annual,HKD,,,,-0.0044,,-23000000.0,42.92,43.59,0.0,,
3311,aastocks,0361.HK,2016/06,2016,quarterly,HKD,,,,-0.0232,,-54000000.0,-300.61,-300.00,0.0,,
3312,aastocks,0361.HK,2017/06,2017,quarterly,HKD,,,,-0.0037,,-19000000.0,64.74,84.05,0.0,,
3313,aastocks,0361.HK,2018/06,2018,quarterly,HKD,,,,-0.0044,,-23000000.0,-20.90,-18.92,0.0,,
3314,aastocks,0361.HK,2019/06,2019,quarterly,HKD,,,,-0.0032,,-17000000.0,27.77,27.27,0.0,,
3315,aastocks,0361.HK,2020/06,2020,quarterly,HKD,,,,-0.0024,,-12000000.0,25.64,25.00,0.0,,
3316,aastocks,0362.HK,2016/06,2016,annual,HKD,,,,-0.5042,,-422000000.0,-69.67,-373.87,0.0,,
3317,aastocks,0362.HK,2017/06,2017,annual,HKD,,,,0.0657,,68000000.0,-,-,0.0,,
3318,aastocks,0362.HK,2018/06,2018,annual,HKD,,,,-0.1798,,-199000000.0,-,-,0.0,,
3319,aastocks,0362.HK,2019/06,2019,annual,HKD,,,,-0.5419,,-667000000.0,-234.82,-201.39,0.0,,
3320,aastocks,0362.HK,2020/06,2020,annual,HKD,,,,-0.2794,,-373000000.0,44.08,48.44,0.0,,
3321,aastocks,0362.HK,2016/12,2016,quarterly,HKD,,,,0.1671,,141000000.0,-,-,0.0,,
3322,aastocks,0362.HK,2017/12,2017,quarterly,HKD,,,,-0.0233,,-26000000.0,-,-,0.0,,
3323,aastocks,0362.HK,2018/12,2018,quarterly,HKD,,,,-0.0505,,-57000000.0,-122.33,-116.74,0.0,,
3324,aastocks,0362.HK,2019/12,2019,quarterly,HKD,,,,-0.0351,,-47000000.0,18.51,30.50,0.0,,
3325,aastocks,0362.HK,2020/12,2020,quarterly,HKD,,,,-0.0539,,-74000000.0,-58.84,-53.56,0.0,,
3326,aastocks,0363.HK,2015/12,2015,annual,HKD,,,,2.605,,2827000000.0,-8.70,-8.92,0.81,,
3327,aastocks,0363.HK,2016/12,2016,annual,HKD,,,,2.673,,2903000000.0,2.70,2.61,0.92,,
3328,aastocks,0363.HK,2017/12,2017,annual,HKD,,,,2.884,,3135000000.0,8.00,7.89,0.94,,
3329,aastocks,0363.HK,2018/12,2018,annual,HKD,,,,3.066,,3333000000.0,6.31,6.31,1.0,,
